"primer_apellido","segundo_apellido","primer_nombre","segundo_nombre","fecha_nac","id_politico","agregado","id_fuente","fecha_desde","fecha_hasta","formas_de_escribir"
"LEMOS",NA,"MIGUEL","A.",NA,3082,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"SANCHES",NA,"ANA","INES",1980-12-17,3083,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MENDIZABAL",NA,"WASHINGTON",NA,1983-09-10,3084,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ARELLANO",NA,"HUGO",NA,NA,3085,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"AGUSTONI",NA,"RAUL",NA,1955-12-07,3086,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"SAN","ROMAN","ERNESTO",NA,1955-08-03,3087,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MAGNONI",NA,"SILBIA",NA,1969-04-17,3088,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"CASANOVA",NA,"SERGIO",NA,NA,3090,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MARTIN",NA,"PATRICIA",NA,NA,3091,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ESPINOSA",NA,"MARIA","LUZ",NA,3092,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"RODRIGUEZ",NA,"MARCELO",NA,NA,3093,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"GONZALEZ",NA,"FREDY",NA,NA,3094,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"JOSE","RODRIGUEZ","MARIA",NA,NA,3095,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"SELENE",NA,"CECILIA",NA,1969-02-25,3096,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"FERREIRA",NA,"MAXIMO",NA,NA,3097,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MOLINA",NA,"COSME","E.",NA,3098,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"VASELLI",NA,"MARCELO",NA,1968-12-17,3099,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"PIRIZ",NA,"MARIELA",NA,NA,3100,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"GONZALEZ",NA,"RUBEN",NA,NA,3101,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MENA",NA,"RAFAEL",NA,1981-05-31,3102,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"FIDENCIO","GONZALEZ","JOSE",NA,1972-12-15,3103,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"REOLON",NA,"JULIO","C.",1973-12-14,3104,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"HOSTA",NA,"RUBEN","JOEL",1983-01-08,3105,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"LARAÑAGA",NA,"MARIA",NA,NA,3106,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"BONDAD",NA,"YAMILA",NA,1973-07-13,3108,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MUJICA",NA,"JORGE",NA,NA,3109,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"HERNANDEZ",NA,"MARCOS",NA,NA,3110,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MUNIZ",NA,"DIEGO",NA,NA,3111,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"VILLALBA",NA,"NESTOR",NA,NA,3112,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MENDEZ",NA,"JUAN","C.",NA,3113,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"RODRIGUEZ",NA,"MIGUEL",NA,NA,3114,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ALMEIDA",NA,"MILTON",NA,NA,3116,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ALMEIDA",NA,"YOLANDA",NA,NA,3117,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"DIEZ",NA,"JOSE","LUIS",NA,3118,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"TORRES",NA,"MARCOS",NA,NA,3119,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"DE","OLIVERA","DOUGLAS","LUCAS",1960-08-17,3120,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MORAES",NA,"MARCELO",NA,NA,3121,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"SARAVIA",NA,"RAQUEL",NA,NA,3122,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MONTERO",NA,"OSVALDO",NA,NA,3123,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"TORAL",NA,"MARCIA",NA,1985-03-08,3124,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MUNIZ",NA,"RAFAEL",NA,NA,3125,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"PEREZ",NA,"JAIME",NA,NA,3126,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"EDUARDO","LUCAS","JOSE",NA,1969-12-26,3127,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"CORTONDO",NA,"CRISTINA",NA,1971-05-19,3128,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ALBANO",NA,"ITALO",NA,1938-10-30,3129,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"DIAZ",NA,"OMAR",NA,NA,3130,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"IBARRA","SALINAS","CARACE",NA,NA,3131,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MARIANI",NA,"CLEVER",NA,NA,3132,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MACHADO",NA,"CESAR",NA,NA,3133,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"OLIVERA",NA,"HEBERT",NA,NA,3134,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MENCHACA",NA,"DURMEN","M.",1964-12-31,3135,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"PEREIRA",NA,"ALEXIS",NA,NA,3136,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"NETTO",NA,"JENIFER",NA,NA,3137,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"GOMES","SOARES","MILTON",NA,1961-07-04,3139,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"XAVIER","OLIVERA","LILA",NA,1949-07-05,3140,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ROMERO",NA,"JULIO",NA,NA,3142,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"PEDRO","ACUÑA","JUAN",NA,NA,3143,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ARMAND","UGON","RAUL",NA,NA,3144,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"CARRERA",NA,"RUBEN",NA,NA,3145,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"CARLOS","LOPEZ","LUIS",NA,NA,3146,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"PEREIRA",NA,"WASHINGTON",NA,NA,3147,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"OLIVEIRA",NA,"YAMANDU",NA,1971-10-20,3148,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"PRATS",NA,"RUBEN",NA,NA,3149,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"CARVALHO",NA,"ANA","MARIA",NA,3150,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"PAZ",NA,"MARIA",NA,NA,3151,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"FORASTIERO",NA,"SILVIO",NA,1956-05-30,3152,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"FLORES",NA,"CARMELO",NA,1974-10-18,3153,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MARTINICORENA",NA,"JUAN","C.",1961-11-02,3154,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"VILLANUEVA",NA,"JUAN",NA,NA,3155,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ARAMBARRI",NA,"EVELIN",NA,1980-07-08,3156,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"HUGO","GIMENEZ","VICTOR",NA,NA,3157,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"BERRIEL",NA,"MARIO",NA,NA,3158,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"TEJEIRA",NA,"HUGO","DANIEL",1963-06-11,3159,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"HERNANDEZ",NA,"RODOLFO",NA,NA,3160,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ROIBAL",NA,"EBERT",NA,1971-08-16,3161,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"FINOZZI",NA,"JONHY",NA,1966-08-30,3162,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"DALMAO",NA,"WILSON",NA,NA,3163,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"TRINDADE",NA,"DIEGO",NA,NA,3164,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"SILVEIRA",NA,"SANTURIO",NA,NA,3165,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MACHADO",NA,"HUMBERTO",NA,NA,3166,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"BARRETTO",NA,"ANTONIO",NA,NA,3167,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"TONCOBITZ",NA,"SANDRA",NA,1972-06-18,3168,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"DA SILVA","SILVA","GUILLERMO",NA,NA,3169,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"FERRARI",NA,"ALDIMAR",NA,1965-09-06,3170,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"DA COSTA","COSTA","AURELIO",NA,1956-04-17,3171,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"DUTRA",NA,"AMELIA",NA,NA,3172,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"FAGUNDEZ",NA,"ELDER",NA,NA,3173,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"VISOSO",NA,"SILBIA",NA,1961-04-20,3175,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"CATELOTTI",NA,"JOSE",NA,1950-08-19,3176,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"BELVEDER","WILKINSON","FRANKLIN",NA,1964-01-30,3177,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"GILES","SORIA","ANIBAL",NA,1962-06-05,3178,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"AYENDE",NA,"RAMIRO",NA,1972-05-24,3179,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"GRONROS",NA,"DANIEL",NA,1983-01-14,3180,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"REYES",NA,"ESTELA",NA,NA,3181,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ARTIGAS","CABRERA","JOSE",NA,NA,3182,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"BERRUETA",NA,"SILVANA",NA,NA,3183,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"JUAREZ",NA,"AMALIA","M.",1974-10-01,3184,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"BARRUTE",NA,"GRACIELA",NA,1968-05-21,3185,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"TRINIDAD",NA,"ALEJANDRO",NA,NA,3186,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"STOLETNIY",NA,"ORLANDO",NA,1955-07-30,3187,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MAIANTI",NA,"CARLOS",NA,1956-05-28,3189,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"SOARES","DE LIMA","RICARDO",NA,1971-07-08,3190,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"GIMENEZ",NA,"RUBEN",NA,NA,3191,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"DIAZ",NA,"RAMIRO",NA,NA,3192,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"CARLOS","TADDEO","JOSE",NA,1961-12-09,3193,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"SEBALLOS",NA,"ANGEL",NA,1965-01-04,3194,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"BUENO",NA,"FLAVIA",NA,NA,3195,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MERCEDES","LONG","INES",NA,1962-03-19,3196,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"LOPEZ",NA,"JAVIER","H.",NA,3197,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"CAMPERO",NA,"DANIEL","M.",1968-03-15,3198,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"HERNAN","GODOY","ELBIO",NA,1975-02-16,3200,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"CANONIERO",NA,"PEDRO",NA,1952-12-15,3201,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"RIVERO",NA,"HUGO","M.",NA,3202,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"HIRSCHY",NA,"LEOPOLDO",NA,1952-11-13,3203,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"DE VEGA","VEGA","FERREIRA",NA,1979-01-22,3204,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"PONCE",NA,"PABLO",NA,NA,3205,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"GABARROT",NA,"SYLVIA",NA,1965-05-05,3206,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"LOITEY",NA,"WASHINGTON","D.",1950-01-02,3207,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ALBERRO",NA,"LUIS","A.",1947-04-07,3208,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"BALESTENA",NA,"RAUL","F.",1974-11-26,3209,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"SCALA",NA,"HECTOR","E.",1965-09-28,3210,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"VINCON",NA,"JUAN","E.",1951-03-10,3211,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"VALDEZ",NA,"ARACELLI",NA,1942-01-02,3212,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"JAIME",NA,"MARIA","DE",NA,3213,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"CONDE",NA,"MARIELA",NA,NA,3214,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"GALLAZTEGUI",NA,"JUAN","C.",1954-09-02,3215,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"SALLE",NA,"DARIO",NA,1982-07-11,3216,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"BRUSCO",NA,"WILSON",NA,NA,3217,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"PETIT",NA,"EUGENIO",NA,1959-03-01,3218,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"CABRAL",NA,"EDUARDO",NA,NA,3219,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"URIARTE",NA,"FERNANDO",NA,NA,3220,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"FUENTES",NA,"RUBEN",NA,NA,3221,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ALONSO",NA,"MARCELO",NA,NA,3222,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"INSAURRALDE",NA,"MABEL",NA,1971-01-12,3223,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"LEIZAGOYEN",NA,"FELIX",NA,1958-11-20,3224,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ALVAREZ",NA,"ARTIGAS",NA,NA,3225,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"AMED",NA,"DANIELA",NA,1971-11-27,3226,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"CARBAJAL",NA,"HECTOR",NA,NA,3227,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"GAONA",NA,"RAUL",NA,1938-02-22,3228,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"AGUIRRE",NA,"ARTURO",NA,NA,3229,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MARQUEZ",NA,"VICTORIA",NA,NA,3230,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ANTUNEZ",NA,"FREDIS",NA,1957-07-19,3231,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ALZUGARAY",NA,"ROSARIO",NA,1949-08-07,3232,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"GIROLDI","SOSA","ALGHERO",NA,1976-07-06,3233,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"GARCIA",NA,"ROSA",NA,NA,3234,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"PERAZA","RIVERO","EDISON",NA,1949-03-07,3236,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"GERIBON",NA,"GONZALO",NA,1986-12-30,3237,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ZUNINO",NA,"NORBERTO",NA,1954-11-04,3238,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"GONZALEZ",NA,"HORACIO",NA,NA,3239,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"GIMENEZ",NA,"LEONARDO",NA,NA,3240,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"HUGO",NA,"RODOLFO",NA,NA,3241,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"GONZALEZ",NA,"SERGIO",NA,NA,3242,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"VILLARREAL",NA,"ISMAEL",NA,NA,3243,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ARNEJO",NA,"FABIAN",NA,1981-11-18,3244,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"LUZ","LAFON","MARIA",NA,1954-10-08,3245,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"CARRO",NA,"NOELIA",NA,1983-07-29,3246,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"DE LEON","LEON","MICHEL",NA,NA,3247,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"STOPINGI","PRADO","CAYETANO",NA,1985-09-02,3248,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"GONZALEZ",NA,"OMAR",NA,NA,3249,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"AREOSA",NA,"ROBINSON",NA,1953-12-12,3250,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"PANIZO",NA,"EMILIA",NA,1957-11-13,3251,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"LUIS","NUÑEZ","JOSE",NA,NA,3252,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"SILVA",NA,"NIDIA","M.",NA,3253,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"DE LEON","LEON","CLAUDIO",NA,NA,3254,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"FRACHIA",NA,"RUBEN","F.",1943-12-12,3255,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"POMBO",NA,"ERNESTO",NA,NA,3256,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ENTENZA",NA,"JOSE",NA,NA,3499,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"TAPIE","SIMA","EDUARDO",NA,1956-06-10,3257,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"BLANCHET",NA,"IBRAHIN",NA,1957-05-04,3258,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"LIRIA","RODAO","AIDA",NA,NA,3259,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"AVILA",NA,"CARLOS","M.",NA,3260,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ARBELO",NA,"ANDRES",NA,1964-04-04,3261,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ACOSTA",NA,"DANIELO","A.",NA,3262,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"TOLEDO",NA,"BONIFACIO",NA,1964-08-23,3263,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MACHADO",NA,"VERONICA",NA,NA,3264,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"CARPELLINO",NA,"SERGIO",NA,1981-06-01,3265,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"PEREIRA",NA,"ALEJANDRA",NA,NA,3266,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"FERREIRA",NA,"JORGE",NA,NA,3267,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"PATIÑO",NA,"PABLO","F.",1984-03-25,3268,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"MUJICA",NA,"ASDRUBAL","R.",1967-12-08,3269,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"FERNANDEZ",NA,"NAHIR",NA,NA,3270,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"SUNES",NA,"NILO",NA,1969-11-11,3271,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"IRIGOIN",NA,"LUIS",NA,1964-06-06,3272,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"LANGORTA","LANGORTA","JOSE","LUIS",1953-10-08,3273,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"SANCHEZ",NA,"WALTER",NA,NA,3274,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"TEIXEIRA",NA,"MARIO","SERGIO",1955-08-04,3275,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"POSADA",NA,"DIEGO",NA,NA,3277,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"DE LOS SANTOS","LOS SANTOS","PABLO",NA,NA,3278,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"FALCON",NA,"ADHARA",NA,1989-10-18,3279,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"CAMEJO",NA,"ANA",NA,NA,3280,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"AMEZAGA",NA,"JUAN","JOSE",1881-01-28,3282,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"VARGAS","GUILLEMETTE","ALVARO",NA,1899-06-01,3283,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"FERMIN","ZUBIRIA","ALBERTO",NA,1901-10-09,3285,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"EYCHEGOYEN",NA,"ROCARDERO","MARTIN",1891-04-04,3286,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"NARDONE",NA,"BENITO",NA,1906-11-22,3287,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"HARRISON",NA,"FAUSTINO",NA,1900-05-21,3288,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ADDIEGO","BRUNO","RAFAEL",NA,1923-02-23,3289,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"VAZQUEZ",NA,"TABARE",NA,1940-01-17,3290,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"NOVICK",NA,"EDGARDO",NA,1956-11-22,3291,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ABELLA",NA,"GONZALO",NA,1947-12-26,3292,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"GOLDMAN",NA,"DANIEL",NA,1977-09-06,3293,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"SILVA",NA,"ROBERT",NA,1971-03-07,3295,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"CHUCARRO",NA,"ANDRES",NA,1963-10-21,3296,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"BOTTERO",NA,"MONICA",NA,1964-01-14,3297,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"LOPEZ",NA,"GUSTAVO",NA,NA,3298,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"RUETE",NA,"DIEGO",NA,1975-08-02,3299,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"REVUELTA",NA,"ANDREA",NA,1967-10-16,3300,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"IAFIGLIOLA",NA,"CARLOS",NA,1963-02-01,3301,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"CAROTTA",NA,"FERNANDO",NA,1971-10-12,3302,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"PATRITTI",NA,"JORGE",NA,1950-10-04,3303,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"GROSSI",NA,"HUGO",NA,1956-02-28,3304,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"ALVAREZ",NA,"RICHARD",NA,NA,3306,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"FUENTES",NA,"MARCELO",NA,NA,3307,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"BANCHERO",NA,"BEATRIZ",NA,1951-08-12,3308,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"VILLALBA",NA,"DELIA",NA,NA,3309,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
"RIET","CORREA","IRINEU",NA,1945-02-08,3310,0,1,2025-10-12 18:41:19.755625,2101-01-01 02:59:59,0
