primer_nombre,segundo_nombre,primer_apellido,segundo_apellido,id_politico,fecha_inicio,fecha_nac,fuente
RODOLFO,NA,VELLOZO,NA,1385,1905-02-09,,
RODOLFO,NA,ZANONIANI,NA,2279,NA,,
RODRIGO,NA,ALBERNAZ,NA,2297,2020-02-15,,
RODRIGO,NA,ARCAMONE,NA,3052,2015-03-01,1984-11-24,
RODRIGO,NA,BLAS,NA,2439,2020-02-15,1969-10-04,
RODRIGO,NA,CERRUTI,NA,2987,2010-03-01,1972-08-08,
RODRIGO,NA,LLUGDAR,NA,3056,2015-03-01,1972-02-06,
ROGELIO,NA,CAMI,ARGUINARENA,270,1952-12-29,1909-11-01,
ROLANDO,NA,QUEVEDO,BRUM,1124,1963-02-15,,
ROLANDO,NA,VIOTTI,NA,1404,1959-02-15,,
ROMAN,NA,CIPOLINI,NA,2988,2010-03-01,,
ROMEO,NA,ARNABOLDI,NA,3769,1938-06-19,,
ROMINA,NA,ESPIGA,NA,3080,2015-03-01,1990-08-14,
ROMULO,NA,BOGGIANO,NA,1545,NA,,
ROMULO,NA,RUBBO,NA,2104,NA,1930-04-07,
ROQUE,A.,MASETTI,NA,3781,1959-02-15,,
ROQUE,NA,ARREGUI,NA,1468,2010-02-15,1950-08-16,
ROQUE,NA,DI TRANO,TRANO,1701,NA,,
ROSA,NA,IMODA,,2686,2015-03-01,1961-10-22,
ROSA,NA,RECARTE,NA,3181,2015-03-01,1948-02-02,
ROSARIO,NA,ALZUGARAY,NA,3386,2015-03-01,1949-08-07,
ROSARIO,NA,ROYA,NA,2103,NA,,
RUBEN,A.,BACIGALUPE,NA,4067,1963-02-15,,
RUBEN,A.,TARUSELLI,NA,3952,1967-02-15,,
RUBEN,ANIBAL,BACIGALUPE,NA,4067,2015-02-15,1966-10-06,
RUBEN,JOEL,HOSTA,NA,3228,2015-03-01,1983-01-08,
RUBEN,NA,BACIGALUPE,NA,4067,2020-02-15,1966-10-06,
RUBEN,NA,ESCAJAL,NA,480,1985-02-15,1938-01-14,
RUBEN,NA,FRANCOLINO,NA,559,1985-02-15,1933-04-05,
RUBEN,NA,FREY,NA,565,1985-02-15,1939-08-01,
RUBEN,NA,LANFRANCONI,NA,3922,1963-02-15,,
RUBEN,NA,MIRABALLES,NA,3039,2010-03-01,,
RUBEN,NA,OBISPO,NA,964,2000-02-15,1933-09-14,
RUBEN,NA,OTTATI,JORGE,999,1972-02-15,,
RUBEN,NA,POUSO,NA,2782,2015-03-01,,
RUBEN,NA,PRATS,NA,3286,2015-03-01,,
RUBEN,NA,REYNOSO,NA,1154,1986-05-15,,
RUBEN,NA,SCARONE,NA,1248,1970-09-10,,
RUBEN,NA,SHEPPARD,NA,2156,NA,1899,
RUBEN,NA,YAEZ,NA,2275,NA,,
RUBENS,NA,OTTONELLO,NA,2709,2015-03-01,1971-02-26,
RUFINO,SERAFIN,BEJEREZ,PEREIRA DAS NEVES,3988,1998-08-12,1952-07-13,
RUTILIO,NA,RAGNI,NA,3756,1941-10-01,1895,1
RUTILO,NA,DE PAULA,PAULA,420,1967-02-15,,
RUTILO,NA,DI PAULA,PAULA,3890,1959-02-15,,
SABINO,NA,QUEIROS,NA,2047,NA,1933-02-21,
SALVADOR,NA,BERNAL,NA,2778,2010-03-01,1944-04-16,
SALVADOR,NA,ESTRADE,NA,494,1932-02-09,1879,2
SAMANTA,NA,MAGUA,NA,2945,2010-03-01,1979-04-20,
SAMUEL,NA,LICHTENZTEJN,NA,2562,1995-03-01,1934-09-06,
SANDRA,NA,LAZO,NA,2375,2020-02-15,1967-04-12,
SANDRA,NA,NEDOV,,2664,2015-03-01,1964-07-23,
SANDRA,NA,TONCOBITZ,NA,3308,2015-03-01,1972-06-18,
SANTANA,NA,ALZA,NA,46,1920-02-15,,
SANTIAGO,L.,ROMPANI,NA,4409,1967-02-15,1910-06-03,
SANTIAGO,S.,SANZ,NA,3666,1932-02-23,,
SANTIAGO,NA,BARABINO,NA,1486,NA,1853-08-14,
SANTIAGO,NA,BELZARENA,NA,191,1959-02-15,1895-04-13,
SANTIAGO,NA,DE BRUM CARBAJAL,BRUM CARBAJAL,1681,1971-01-21,,
SANTIAGO,NA,FLORENZA,NA,3790,1954-08-31,,
SANTIAGO,NA,ICASURIAGA,NA,3026,2015-03-01,,
SANTIAGO,NA,MESTRE,NA,894,1934-05-18,,
SANTIAGO,NA,ROMPANI,NA,4409,1990-03-01,1944-05-27,
SANTOS,NA,ICASURRIAGA,NA,718,1917-02-15,,
SANTOS,NA,INZAURRALDE,RODRIGO,728,1963-02-15,1925-07-05,
SARANDI,NA,MARTORELLI,NA,859,1963-02-15,,
SAUL,NA,IRURETA,NA,2580,2003-11-13,1935-10-19,
SEBASTIAN,NA,BUQUET,NA,1572,1919-06-01,,
SEBASTIAN,NA,PUPPO,NA,1120,1911-02-15,1879-07-23,
SEBASTIAN,NA,SABINI,NA,2351,2020-02-15,1981-06-11,
SEGUNDO,NA,BAZZANO,NA,2466,1925-03-12,,
SERAFIN,NA,AIRALDI,NA,22,1920-02-15,,
SERGIO,NA,BAS,NA,3513,1994-11-27,1951-08-02,
SERGIO,NA,BERTON,NA,2973,2015-03-01,1952-10-10,
SERGIO,NA,BOTANA,NA,233,2020-02-15,1964-11-08,
SERGIO,NA,CARPELLINO,NA,3427,2015-03-01,1981,2
SERGIO,NA,MILESSI,NA,2951,2010-03-01,1977-02-05,
SERGIO,NA,MOLAGUERO,NA,2750,2010-03-01,1948-05-23,
SERGIO,NA,PREVITALI,NA,1110,1990-02-15,1939-07-30,
SERGIO,NA,TARALLO,UMPIERREZ,2194,NA,1925-04-17,
SERVANDO,NA,LACRUZ,NA,748,1963-02-15,,
SEVERINO,C.,TROTTA,NA,4454,1955-02-15,1883-09-10,
SEVERINO,CARMELO,TROTTA,NA,4454,NA,1883-09-10,
SHUBERT,NA,GAMBETTA,NA,1775,NA,1948-09-05,
SILBIA,NA,MAGNONI,NA,3205,2015-03-01,1969-04-17,
SILBIA,NA,VISOSO,NA,3317,2015-03-01,1961-04-20,
SILVESTRE,O.,LANDONI,NA,4251,1963-02-15,1899-12-31,
SILVESTRE,OCTAVIO,LANDONI,NA,4251,1951-02-15,1899-12-31,
SILVIA,NA,CHARLIER,NA,2652,2010-03-01,1947-12-26,
SILVIA,NA,SCARBONI,NA,2937,2010-03-01,1972-04-19,
SILVIO,NA,FORASTIERO,NA,3289,2015-03-01,1956-05-30,
SIMON,DIONELO,BETARTE,NA,207,1959-11-11,,
SIMON,NA,AMIGHETTI,NA,55,1943-02-15,,
SOCRATES,NA,BERGEREAU,NA,199,1963-02-15,1923-10-02,
SOLANO,NA,RIESTRA,NA,1158,1902-02-15,1860-12-07,
STEFAN,NA,LOBLOWITZ,NA,1875,NA,,
STELLA,NA,TUCUNA,NA,2218,2015-03-01,1956-06-13,
SUSANA,NA,BERGERET,NA,1521,NA,1934-11-23,
SUSANA,NA,CAMARAN,NA,2654,2015-03-01,1966-04-27,
SYLVIA,NA,GABARROT,NA,3354,2015-03-01,1965-05-05,
SYLVIA,NA,SCABONI,NA,3323,2015-03-01,1972-04-19,
TABARE,NA,CAPUTTI,NA,283,1990-02-15,1934-12-28,
TABARE,NA,HACKENBRUCH,NA,3966,2000-07-13,1928-11-26,
TABARE,NA,LEIVAS,NA,2929,2015-03-01,1976-04-24,
TELMO,NA,MANACORDA,NA,834,1934-06-11,,
TEODORO,NA,PIÑATARES,NA,3861,1959-02-15,,
TEOFILO,NA,DE BETHENCOURT,BETHENCOURT,400,1917-02-15,,
TEOFILO,NA,SCANDALIARIS,NA,2135,NA,1934-04-05,
TERESA,NA,ABAL,NA,2764,2010-03-01,1948-10-03,
TERESA,NA,GARATEGUI,NA,2730,2010-03-01,1940-11-10,
TOMAS,V.,PUNTIGLIANO,NA,3852,1955-02-15,,
TOMAS,NA,ARROSPIDE,NA,117,1923-02-15,1884-05-12,
TOMAS,NA,INGOLD,AGUINAGA,727,1989-09-05,1928-08-27,
TOMAS,NA,LABACA,AROCENA,743,1938-05-25,,
TOMAS,NA,LARREGUI,NA,3045,2010-03-01,1969-08-03,
TOMAS,NA,POLITO,NA,3859,1959-02-15,,
TOMAS,NA,TEIJEIRO,NA,2197,NA,,
TORIBIO,NA,OLASO,NA,1964,1938-10-17,,
UBALDO,NA,AITA,NA,2333,2020-02-15,1960-01-13,
UBALDO,NA,RAMON,GUERRA,1136,1911-02-15,,
URBAL,NA,NERIZ,AGUIAR,1951,NA,1933-05-26,
VALENTIN,NA,AZNARES,NA,3567,1962-11-25,,
VALENTIN,NA,COSSIO,NA,3786,1963-02-15,1900-02-14,
VALENTINA,NA,RAPELA,NA,2391,2015-02-15,1987-11-15,
VENTURA,NA,PIREZ,NA,1080,1947-02-15,,
VICENTE,RAMON,LORENTE,NA,1887,NA,,
VICENTE,NA,BASAGOITI,NA,2501,1956-05-16,,
VICENTE,NA,BORRO,NA,230,1905-02-15,,
VICENTE,NA,CURCI,NA,1669,NA,,
VICENTE,NA,GRUCCI,NA,1815,NA,,
VICENTE,NA,MERELLO,NA,891,1939-12-14,,
VICTOR,B.,SOUDRIERS,NA,1304,1911-02-15,1874-06-02,
VICTOR,FELIX,TARANTO,NA,3760,1938-06-19,1897-07-28,
VICTOR,H.,DEL VALLE,VALLE,2676,2015-03-01,1960-02-06,
VICTOR,HUGO,PETRISSANS,NA,2017,NA,1944-09-14,
VICTOR,NA,BECEIRO,NA,180,1951-02-15,,
VICTOR,NA,BENAVIDES,NA,2474,1931-03-01,,
VICTOR,NA,BRACCINI,NA,1560,NA,1946-10-08,
VICTOR,NA,CORTAZZO,NA,361,1985-02-15,1952-04-24,
VICTOR,NA,GALCERAN,FONSECA,3837,1955-02-15,,
VICTOR,NA,SEMPRONI,NA,2152,2015-02-15,1937-03-27,
VICTOR,NA,SUDRIERS,NA,2465,1911-03-04,,
VICTOR,NA,VAILLANT,NA,1365,2005-02-15,1944-08-16,
VICTORIO,NA,CASARTELLI,NA,1610,NA,1920-11-01,
VILLANUEVA,NA,LEMEZ,NA,3661,1932-02-23,,
WALTER,HUGO,CAMPANELLA,NA,2423,1995-02-15,1948-03-22,
WALTER,J.,OTHEIX,NA,3793,1955-02-15,,
WALTER,JUAN,BILAT,NA,211,1987-05-21,,
WALTER,R.,SANTORO,NA,4421,NA,1922-04-29,
WALTER,NA,ALMACIO,RODRIGUEZ,1447,NA,1938-10-06,
WALTER,NA,BRAVO,GOMEZ,3930,1963-02-15,,
WALTER,NA,CAVAGNARO,NA,1626,NA,,
WALTER,NA,CERVINI,NA,3184,2015-03-01,1985-04-25,
WALTER,NA,CHOCHO,NA,1636,NA,,
WALTER,NA,FASSANELLO,NA,3163,2015-03-01,,
WALTER,NA,FASSENELLO,NA,2799,2010-03-01,,
WALTER,NA,LASCANO,NA,3082,2015-03-01,1966-08-22,
WALTER,NA,OTHAIX,NA,1976,NA,,
WALTER,NA,PESQUEIRA,NA,2633,2010-03-01,1931-04-19,
WALTER,NA,POLVARINI,NA,1090,1985-06-04,1923-07-06,
WALTER,NA,RAVENNA,NA,1143,1973-02-13,1922,2
WALTER,NA,RIESGO,LARRAZ,4374,1995-02-15,1952-06-04,
WALTER,NA,RIESGO,NA,4374,NA,1952-06-04,
WALTER,NA,SANTORO,NA,4421,1963-03-01,1922-04-29,
WALTER,NA,SASSO,NA,2961,2010-03-01,1948-05-13,
WALTER,NA,TIRRELLI,NA,2207,NA,1948-09-10,
WALTER,NA,VENER,CARBONI,1386,2000-02-15,1953-04-11,
WALTER,NA,VERRI,NA,2397,2015-02-15,1962-08-01,
WALTER,NA,ZIMMER,NA,4001,NA,1945-05-28,
WASHINGTON,D.,LOITEY,NA,3355,2015-03-01,1950-01-02,
WASHINGTON,FREDY,BALIERO,SILVA,1484,NA,1946-12-10,
WASHINGTON,NA,FENOCHI,NA,512,1971-07-17,1924,1
WASHINGTON,NA,ISOLA,NA,1844,1958-11-05,,
WASHINGTON,NA,PUENTES,CHIESA,3937,1963-02-15,,
WASHINGTON,NA,SALVO,SLOTZ,2630,2010-03-01,1943-03-22,
WILFREDO,NA,AVELLANEDA,NA,3081,2015-03-01,,
WILFREDO,NA,ITXASSA,NA,1847,NA,1929-07-17,
WILLIAM,NA,CRESCERI,NA,2905,2010-03-01,1962-01-10,
WILLIAM,NA,CRESSERI,NA,3285,2015-03-01,1962-01-10,
WILLIAM,NA,SALTRE,NA,2119,NA,1957-02-26,
WILMER,NA,TRIVEL,NA,1349,2000-02-15,1951-10-06,
WILSON,APARICIO,ESQUERRA,NA,2429,2015-02-15,1958-05-14,
WILSON,NA,CRAVIOTTO,CASAS,1656,NA,1935-05-08,
WILSON,NA,ELSO,GONI,4159,1990-03-01,1938-07-16,
WILSON,NA,ELSO,GOÑI,4159,1985-02-15,1938-07-16,
WILSON,NA,EZQUERRA,NA,1725,NA,1958-05-14,
WILSON,NA,MONTI,GRANE,3913,1963-02-15,1919-06-13,
WILSON,NA,SANABRIA,NA,2120,NA,1949-08-18,
WLADIMIR,NA,TURIANSKY,NA,1353,1972-02-15,1927-01-26,
WLFREDO,G.,ROMAN,NA,2695,2010-03-01,1947-05-28,
WLTER,NA,MAROZZI,NA,842,1997-05-15,,
XOSE,NA,DE ENRIQUEZ,ENRIQUEZ,2443,2015-02-15,,
YAMANDU,NA,FAU,NA,511,2002-09-20,1940-03-21,
YAMANDU,NA,FLANGINI,NA,543,2000-05-16,1933-04-19,
YAMANDU,NA,OLIVEIRA,NA,3284,2015-03-01,1971-10-20,
YAMANDU,NA,ORSI,NA,4010,2015-07-09,1967-06-13,
YAMANDU,NA,SICA,BLANCO,1275,1985-02-15,1927-09-23,2
YAMILA,NA,BONDAD,NA,3234,2015-03-01,1973-07-13,
YERU,NA,PARDINAS,NA,2370,2015-02-15,1955-10-09,
ZOILO,A.,CHELLE,NA,4138,1951-02-15,1900-06-27,
ZOILO,NA,CHELLE,NA,4138,NA,1900-06-27,
ZOILO,NA,SALDIAS,NA,2481,1935-03-19,1886-06-27,2
ZULLY,NA,FREDI,DAY,3043,2010-03-01,1953-03-04,
ZULMA,NA,NOGARA,NA,3584,1962-11-25,1933-05-08,1
