primer_nombre,segundo_nombre,primer_apellido,segundo_apellido,id_politico,fecha_inicio,fecha_nac,fuente
HEBERT,NA,OLIVERA,NA,3132,2015-03-01,,
HEBERT,NA,REYES,NA,1180,1997-11-06,,
HEBERT,NA,ROSSI,PASSINA,1220,1985-02-15,1927-10-14,
HECTOR,A.,GRAUERT,NA,1836,NA,1907-11-07,
HECTOR,A.,VARELA,NA,2754,2010-03-01,,
HECTOR,ALLEM,MAC COLL,COLL,838,1932-02-15,1891,1
HECTOR,BATLLE,CORREA,NA,372,1967-02-15,,
HECTOR,C.,ANASTASIA,NA,3549,1938-06-19,,
HECTOR,E.,PINTOS,NA,2034,NA,,
HECTOR,ELOY,AZEVES,NA,1502,NA,1931-11-04,
HECTOR,J.,ASTORGA,NA,136,1932-02-15,,
HECTOR,JOSE,LORENZO,Y LOSADA,3959,NA,,
HECTOR,R.,GOMEZ,NA,660,1926-02-15,,
HECTOR,NA,ALVAREZ,CINA,1474,1952-03-01,,
HECTOR,NA,AMILIVIA,NA,3391,1962-11-25,,
HECTOR,NA,ANTUNEZ,SARAVIA,77,1930-05-19,,
HECTOR,NA,BLANCO,NA,2040,2010-03-01,,
HECTOR,NA,CARBAJAL,NA,3225,2015-03-01,,
HECTOR,NA,COLOMBO,HEROSA,360,1957-09-24,,
HECTOR,NA,DEL CAMPO,CAMPO,1712,NA,,
HECTOR,NA,FERNANDEZ,GRAÑA,3620,1955-02-15,1902,2
HECTOR,NA,FERREIRA,NA,544,1938-05-25,,
HECTOR,NA,FIGUEROA,NA,2923,2010-03-01,,
HECTOR,NA,FONTES,NA,567,1959-02-15,,
HECTOR,NA,GARCIA,NA,2461,2010-03-01,,
HECTOR,NA,GOÑI,CASTELAO,663,1985-02-15,,
HECTOR,NA,GRAUERT,NA,1836,1961-10-01,1907-11-07,
HECTOR,NA,GUTIERREZ,RUIZ,714,1972-02-15,1934-02-21,
HECTOR,NA,LORENZO,RIOS,3959,1985-02-15,,
HECTOR,NA,LORENZO,Y LOSADA,3959,1963-03-01,,
HECTOR,NA,LORENZO,Y LOSADA,3960,1949-05-16,,
HECTOR,NA,LORENZO,Y LOSADA H,3960,1959-02-15,,
HECTOR,NA,MIGLIARO,NA,928,NA,,
HECTOR,NA,MIRANDA,NA,937,1914-02-15,,
HECTOR,NA,MONTES,NA,567,1985-11-20,1941-04-16,
HECTOR,NA,OLAZABAL,NA,1980,NA,,
HECTOR,NA,PEREZ,PIERA,1082,1994-11-27,1942-02-15,
HECTOR,NA,PLANCHON,NA,2040,NA,,
HECTOR,NA,RODRIGUEZ,NA,1196,1958-11-30,1918-08-14,
HECTOR,NA,SILVA,NA,2724,2010-03-01,,
HECTOR,NA,SILVEIRA,DIAZ,1311,1967-02-15,1923-06-19,
HECTOR,NA,TORRES,NA,567,2010-03-01,,
HECTOR,NA,VASCONCELLOS,NA,1402,1932-02-23,,
HECTOR,NA,VIANA,MARTORELL,2503,1972-02-01,1935,2
HENRY,NA,LOPEZ,NA,1898,NA,,
HENRY,NA,ROCHA,NA,2653,2010-03-01,,
HERACLIO,NA,RUGGIA,NA,2491,1967-03-01,1935-12-27,
HERIBERTO,ARIEL,GAIONE,NA,594,1985-12-03,1935-11-29,
HERIBERTO,NA,SOSA,ACOSTA,4094,1988-03-16,1941-09-21,
HERIBERTO,NA,SOSA,ACOSTA,4095,1990-02-15,1941-09-21,
HERIBERTO,NA,SOSA,NA,4096,2015-02-15,1941-09-21,
HERMAN,NA,VERGARA,NA,3761,2001-02-15,1945-07-13,
HERMENEGILDO,NA,MELO,NA,1937,1926-02-13,,
HERMES,NA,PEREIRA,MACHADO,1068,1959-02-15,,
HERMES,NA,TOLEDO,ANTUNEZ,4106,2010-02-15,1949-12-07,
HERMES,NA,TOLEDO,NA,4106,NA,1949-12-07,
HERNAN,NA,CIGANDA,NA,2771,2015-03-01,1961-12-24,
HILARIO,F.,CORREA,NA,1673,NA,,
HILARIO,NA,CORREA,NA,1673,1959-02-15,,
HILARIO,NA,HELGUERA,NA,2447,1916-11-27,,
HILDEBRANDO,NA,DE BARROS,BARROS,411,1952-10-13,,
HIPOLITO,NA,GALLINAL,H,600,1920-02-09,,
HOLF,NA,CARESANI,MESA,3858,1990-02-15,1925-03-31,
HOLF,NA,CARESANI,NA,3857,NA,1925-03-31,
HOMERO,E.,ANDRADE,NA,3566,1950-08-28,1903-07-18,
HOMERO,JAURS,VIERA,NA,2253,NA,1950-01-14,
HOMERO,NA,ANDRADE,NA,3566,1959-02-15,1903-07-18,
HOMERO,NA,BONILLA,NA,2762,2010-03-01,1955-08-25,
HOMERO,NA,CORBO,MARTINEZ,365,1934-06-07,,
HOMERO,NA,FARIÑA,NA,1754,NA,,
HOMERO,NA,FORMOSO,NA,1784,NA,,
HOMERO,NA,MARTINEZ,MONTERO,2480,1959-03-01,,
HOMERO,NA,MIERES,NA,3332,1994-11-27,1943-12-12,
HONORINO,NA,DE MELLO,MELLO,431,1923-02-15,,
HONORIO,NA,BARRIOS,TASANO,1525,NA,1931-11-28,
HORACIO,A.,BIANCHI,NA,1562,1963-02-15,,
HORACIO,B.,URRUTIA,NA,3684,1963-02-15,,
HORACIO,NA,ABADIE,PEREZ,3796,NA,1973-08-07,
HORACIO,NA,ABADIE,SANTOS,3794,1934-07-02,1886-05-23,
HORACIO,NA,ABADIE,SANTOS,3795,1967-10-30,,
HORACIO,NA,ABADIE,NA,3796,NA,1973-08-07,
HORACIO,NA,ACOSTA,Y LARA,3551,1938-06-30,,
HORACIO,NA,BIANCHI,NA,1562,NA,,
HORACIO,NA,DIAZ,NA,2756,2010-03-01,,
HORACIO,NA,FERNANDEZ,AMEGLIO,2542,2000-03-01,1952-02-28,
HORACIO,NA,GONZALEZ,NA,3237,2015-03-01,,
HORACIO,NA,JIMENEZ,DE ARECHAGA,761,1917-02-15,,
HORACIO,NA,MALDONADO,NA,856,1914-02-15,,
HORACIO,NA,MIER,ODIZZIO,1945,NA,,
HORACIO,NA,MUNIZ,DURAND,1963,NA,1949-01-22,
HORACIO,NA,PEREZ,NA,2610,2010-03-01,,
HORACIO,NA,ROS,DE OGER,1209,1938-05-25,1890-07-23,
HORACIO,NA,TERRA,AROCENA,2202,1962-11-25,1894-05-06,
HOTALICIO,NA,BRUM,NA,3572,1951-02-15,,
HUASCAR,NA,PARALLADA,NA,2003,1943-02-15,,
HUASCAR,NA,PARRALLADA,NA,2003,NA,,
HUBER,L.,ESTEVEZ,NA,2949,2010-03-01,1960-10-06,
HUGO,A.,PEREIRA,NA,2948,2010-03-01,,
HUGO,L.,RICALDONI,NA,1185,1947-02-15,1,
HUGO,M.,RIVERO,NA,3200,2015-03-01,,
HUGO,NA,ANTUÑA,NA,74,1929-02-03,,
HUGO,NA,CARABALLO,NA,3416,1962-11-25,,
HUGO,NA,DE LEON,LEON,423,2009-10-25,1958-02-27,
HUGO,NA,FERNANDEZ,BRITOS,3890,NA,1948-10-24,
HUGO,NA,FERNANDEZ,FAINGOLD,3890,2000-02-15,1947-03-01,
HUGO,NA,FERNANDEZ,NA,3890,NA,1948-10-24,
HUGO,NA,FERNANDEZ,NA,3898,NA,1948-10-24,
HUGO,NA,FERRARI,NA,1766,NA,,
HUGO,NA,GONZALEZ,PERLA,3924,1990-02-15,,
HUGO,NA,GONZALEZ,NA,3926,2015-03-01,,
HUGO,NA,GUTIERREZ,NA,1384,NA,,
HUGO,NA,MARTINEZ,NA,3074,2015-03-01,,
HUGO,NA,MEDINA,NA,2520,1987-11-19,,
HUGO,NA,MICHELENA,NA,2943,2010-03-01,,
HUGO,NA,PEREZ,MIRAGLIA,2022,1963-02-15,1927-02-15,
HUGO,NA,RODRIGUEZ,CARRASCO,4057,NA,1929-01-24,
HUGO,NA,RODRIGUEZ,FILLIPINI,4065,NA,1947-10-03,
HUGO,NA,RODRIGUEZ,NA,4057,2015-03-01,,
HUGO,NA,SIERRA,DIAZ,1304,1955-02-15,,
HUGO,NA,SILVEIRA,NA,2827,2015-03-01,,
HUGO,NA,SOTO,NA,2185,NA,,
HUGO,NA,UBILLA,NA,1382,1959-02-15,,
HUGO,NA,UMPIERREZ,NA,1384,1991-07-21,,
HUGO,NA,VERGARA,NA,1766,NA,,
HUGO,NA,VILLAR,NA,1382,NA,,
HUMBERTO,L.,CASTELLI,NA,3521,1967-03-01,1896-08-25,
HUMBERTO,NA,BADANO,NA,151,1947-02-28,1891-07-23,
HUMBERTO,NA,BIANCHI,ALTUNA,1559,NA,,
HUMBERTO,NA,CASTELLI,NA,3521,1926-10-02,1896-08-25,
HUMBERTO,NA,CASTELLI,NA,3887,1932-02-23,1896-08-25,
HUMBERTO,NA,CIGANDA,NA,349,1967-02-15,1921-08-27,
HUMBERTO,NA,FRANCO,MAGLIO,575,1964-03-16,,
HUMBERTO,NA,LORENZO,Y LOSADA,834,1920-02-15,,
HUMBERTO,NA,MACHADO,NA,3164,2015-03-01,,
HUMBERTO,NA,MAY,NA,3431,1958-11-30,1892-08-19,
HUMBERTO,NA,TRAVIESO,NA,2217,NA,1926-01-25,
HYARA,NA,RODRIGUEZ,NA,2718,2010-02-26,,
IGNACIO,NA,BONILLA,NA,3452,1932-02-23,,
IGNACIO,NA,DE LA SIERRA,LA SIERRA,420,NA,,
IGNACIO,NA,DE POSADAS,POSADAS,434,1995-02-15,1944-01-15,
IGNACIO,NA,REYES,MOLNE,1181,1934-05-18,,
IGNACIO,NA,TEJERA,NA,2644,2015-03-01,,
IGNACIO,NA,UBILLA,NA,3452,1926-02-13,,
IGNACIO,NA,ZORRILLA,DE SAN MARTIN,2538,1999-03-11,1953-07-28,
ILDEFONSO,JULIO,ZAVALLA,NA,2279,NA,,
INOCENCIO,NA,RAFFO,ARROSA,1159,1951-02-15,1895-03-13,
INOCENCIO,NA,ZAVALA,NA,1444,1956-09-19,,
IRENE,NA,MOREIRA,NA,2581,2020-03-01,1964-08-11,
IRENE,NA,RAMIREZ,NA,1163,1957-09-18,1911-02-02,
ISABEL,NA,HUELMO,NA,2696,2010-03-01,,
ISABEL,NA,PINTO,NA,2032,NA,,
ISABELINO,NA,AROCENA,NA,108,1963-02-15,1912-02-08,
ISAU,NA,HERNANDEZ,ICARDI,723,1972-02-15,1909-06-03,
ISIDORO,A.,FURRIOL,NA,588,1921-10-14,,
ISIDORO,M.,LEMA,NA,810,1923-02-15,,
ISIDORO,NA,ACOSTA,NA,9,1993-07-15,,
ISIDORO,NA,GONZALEZ,VIERA,3706,1963-02-15,1930-10-31,
ISIDRO,I.,OLASCOAGA,NA,3542,1932-02-23,,
ISIDRO,NA,ETCHEGOYEN,NA,510,1972-02-15,,
ISMAEL,E.,MAGARIÑO,NA,849,1966-05-31,,
ISMAEL,NA,CORTINAS,NA,1676,NA,1884-06-17,
ISMAEL,NA,DUPONT,PONCE DE LEON,480,1967-06-07,1923-02-13,
ISMAEL,NA,GARCIA,NA,3397,1962-11-25,,
ISMAEL,NA,PINTOS,NA,2032,2015-03-01,,
ISRAEL,NA,VIERA,NA,2254,NA,,
IVAN,NA,CARAMBULA,NA,3559,1943-02-15,,
IVAN,NA,POSADA,NA,1127,2020-02-15,1953-12-25,
IVAN,NA,POSADAS,NA,1127,2005-02-15,1953-12-25,
IVON,NA,LORENZO,NA,2697,2015-03-01,1954-02-11,
IVONNE,NA,LORENZO,NA,2697,2010-03-01,1954-02-11,
JACINTO,D.,DURAN,NA,482,1926-02-15,,
JACINTO,J.,DEBALI,NA,3473,1926-02-13,,
JACINTO,NA,CASARAVILLA,NA,315,1926-02-09,,
JACINTO,NA,MENDEZ,NA,3677,1963-02-15,,
JACINTO,NA,ORIHUELA,NA,1009,1950-06-05,,
JACOBO,NA,VARELA,ACEVEDO,1397,1917-02-01,1876-12-25,
JACOBO,NA,VAZQUEZ,VARELA,2241,1938-06-19,,
JACQUELINE,NA,ARISMENDI,NA,2843,2010-03-01,,
JAIME,MARIO,TROBO,NA,4107,2010-02-15,1956-10-05,
JAIME,NA,COLLAZO,NA,3418,1962-11-25,,
JAIME,NA,FERRER,OLAIS,1775,NA,,
JAIME,NA,HERRERA,NA,727,1911-02-15,,
JAIME,NA,LOPEZ,BARRERA,827,1967-02-15,1924,2
JAIME,NA,MACHADO,NA,3665,1959-02-15,,
JAIME,NA,MONTANER,NA,1949,1969-02-21,1920-10-29,
JAIME,NA,PEREZ,NA,3124,2015-03-01,,
JAIME,NA,POU,NA,1131,1947-05-12,,
JAIME,NA,TROBO,NA,4107,2005-02-15,1956-10-05,
JAVIER,H.,LOPEZ,NA,3195,2015-03-01,,
JAVIER,NA,ABREU,NA,2629,2015-03-01,,
JAVIER,NA,BARRIOS,AMORIN,3825,1958-11-30,1899-10-16,
JAVIER,NA,BARRIOS,AMORIN,3826,1955-03-02,1899-10-16,
JAVIER,NA,BARRIOS,ANZA,3825,1990-02-15,,
JAVIER,NA,GARCIA,DUCHINI,3913,2010-02-15,1963-11-28,
JAVIER,NA,GARCIA,NA,3913,2020-03-01,1963-11-28,
JAVIER,NA,GUTIERREZ,NA,2296,2015-02-15,,
JAVIER,NA,MENDIVIL,NA,1940,1943-03-01,1874-12-07,
JAVIER,NA,RIVERO,NA,2814,2010-03-01,,
JAVIER,NA,SALSAMENDI,NA,1248,2005-02-15,1966-06-25,
JAVIER,NA,SUAREZ,NA,2950,2015-03-01,,
JAVIER,NA,UMPIERREZ,NA,2296,2020-02-15,1964-05-15,
JENIFER,NA,NETTO,NA,3135,2015-03-01,,
JESUS,F.,MARTINICORENA,NA,1930,NA,,
JESUS,NA,FERNANDEZ,NA,1763,NA,,
JESUS,NA,IBAÑEZ,NA,738,1987-03-15,,
JESUS,NA,MORAES,NA,2833,2010-03-01,,
JOAQUIN,C.,SANCHEZ,NA,1254,1915-07-22,,
JOAQUIN,NA,APARICIO,NA,2475,1957-02-27,,
JOAQUIN,NA,DE SALTERAIN,SALTERAIN,436,1911-02-15,1856-30-11,
JOAQUIN,NA,MARTINEZ,LAGUARDA,3485,1938-06-19,,
JOAQUIN,NA,SECCO,ILLA,1284,1943-02-10,1879-05-14,
JOAQUIN,NA,TIO,RIVAS,2208,NA,,
JONOTHAN,NA,BARRETO,NA,2717,2010-03-01,,
JORGE,A.,CASTIGLIONI,NA,3605,1955-02-15,1914-09-06,
JORGE,L.,VILA,NA,2259,NA,,
JORGE,LUIS,ELIZALDE,NA,488,1985-11-06,,
JORGE,MANUEL,HAEDO,NA,717,1932-02-15,1902,
JORGE,NA,ALVAREZ,NA,2379,2015-03-01,,
JORGE,NA,ANDRADE,AMBROSONI,66,1985-02-15,1922-04-06,
JORGE,NA,BACCINO,NA,3026,2015-03-01,,
JORGE,NA,BARREIRO,NA,174,1994-11-27,,
JORGE,NA,BASSO,NA,2572,2015-03-01,1956-04-28,
JORGE,NA,BATLLE,IBAÑEZ,3828,1995-02-15,1927-10-25,
JORGE,NA,BATLLE,NA,3828,2000-03-01,1927-10-25,
JORGE,NA,CABRERA,NA,174,2015-03-01,,
JORGE,NA,CARBONELL,Y MIGAL,1621,NA,1875-08-09,
JORGE,NA,CONDE,MONTES DE OCA,362,1990-02-15,1943-02-08,
JORGE,NA,CORONEL,NA,1672,NA,,
JORGE,NA,DE ARMAS,ARMAS,3050,2015-03-01,,
JORGE,NA,DUARTE,NA,2859,2010-03-01,,
JORGE,NA,DURAN,MATTOS,483,1972-02-15,1924,2
JORGE,NA,ECHEVERRIA,LEUNDA,2506,1972-03-01,1926-11-28,
JORGE,NA,FERNANDEZ,NA,2947,2010-03-01,,
JORGE,NA,FERREIRA,NA,3264,2015-03-01,,
JORGE,NA,FREIRE,BAZZINO,3696,1963-02-15,,
JORGE,NA,GAMARRA,NA,1793,NA,,
JORGE,NA,GRASSI,NA,3364,1966-11-27,,
JORGE,NA,HERNANDEZ,NA,2947,1958-11-30,,
JORGE,NA,LOPEZ,BARRERA,827,1972-02-15,,
JORGE,NA,MACHIÑENA,FASSI,3963,NA,1964-08-05,
JORGE,NA,MACHIÑENA,NA,3963,NA,1936-04-17,
JORGE,NA,MARRERO,NA,174,2010-03-01,,
JORGE,NA,MARTIN,NA,871,NA,,
JORGE,NA,MARTINEZ,DE HAEDO,3969,1920-02-15,,
JORGE,NA,MARTINEZ,NA,3983,2010-03-01,,
JORGE,NA,MENDEZ,NA,914,2015-03-01,,
JORGE,NA,MENENDEZ,NA,914,2016-08-12,,
JORGE,NA,MUJICA,NA,3107,2015-03-01,,
JORGE,NA,PACHECO,ARECO,4010,1994-11-27,1920-04-20,
JORGE,NA,PACHECO,KLEIN,4010,1995-02-15,1964-02-04,
JORGE,NA,POMBO,NA,1133,2015-03-01,,
JORGE,NA,RAMOS,NA,2061,2010-03-01,,
JORGE,NA,RODRIGUEZ,NA,2970,2015-03-01,,
JORGE,NA,ROMERO,CABRERA,2102,NA,1956-08-15,
JORGE,NA,RUIZ,GARATEGUY,3316,2004-06-27,1965-07-10,
JORGE,NA,SANGUINETTI,NA,2134,1989-11-26,1934-11-14,
JORGE,NA,SANTOS,NA,2572,2015-03-01,,
JORGE,NA,SARAVIA,NA,1267,2010-02-15,1958-05-01,
JORGE,NA,SERVETTI,SOSA,3440,1958-11-30,,
JORGE,NA,SILVA,ROTTA,4087,NA,1946-08-07,
JORGE,NA,SILVA,VARELA,4087,1955-02-15,,
JORGE,NA,SILVA,NA,4089,2019-06-30,,
JORGE,NA,SILVEIRA,ZABALA,1313,1990-02-15,1930-01-06,
JORGE,NA,VELAZQUEZ,NA,2826,2015-03-01,,
JORGE,NA,ZEBALLOS,SALSAMENDI,2282,NA,,
JOSE,A.,MORA,OTERO,2501,1972-03-01,,
JOSE,A.,RAMOS,BARRANCO,1167,1963-12-15,,
JOSE,A.,SALDUN,NA,1244,1963-02-15,,
JOSE,A.,VARELA,NA,4115,1955-02-15,,
JOSE,ANDRES,AROCENA,ARGUI,3814,2010-02-15,1964-05-24,
JOSE,ANDRES,AROCENA,NA,3813,2015-02-15,1964-05-24,
JOSE,ANTONIO,GALLINAL,NA,1791,NA,,
JOSE,ANTONIO,RAMIREZ,NA,4038,NA,,
JOSE,ANTONIO,VARELA,NA,4115,1959-02-18,,
JOSE,B.,FERRER,NA,546,1911-06-30,,
JOSE,B.,GOMENSORO,NA,654,1911-07-14,,
JOSE,CARLOS,CARDOSO,NA,3855,2015-02-15,1958-04-24,
JOSE,CARLOS,CARDOZO,NA,3856,2005-02-15,1958-04-24,
JOSE,CARLOS,SUAREZ,NA,1339,1926-10-02,,
JOSE,CLAUDIO,WILLIMAN,NA,1437,1938-06-01,1896-07-26,
JOSE,E.,DIAZ,NA,3877,2005-03-01,1932-01-17,
JOSE,E.,FERNANDEZ,NA,3899,NA,,
JOSE,E.,LOPEZ,LAPHITZ,4128,1963-02-15,,
JOSE,E.,URRUTIA,SERRATO,1390,1955-02-15,,
JOSE,EDUARDO,LOPEZ,LANDARIN,3956,2015-03-01,1959-09-11,
JOSE,F.,ARIAS,NA,98,1922-12-11,,
JOSE,FELIPE,BRUNO,YARTO,3841,NA,1945-07-23,
JOSE,FRANCISCO,SARAVIA,NA,1268,1929-02-15,,
JOSE,G.,ANTUÑA,NA,75,1938-06-01,,
JOSE,G.,LISSIDINI,NA,1891,1951-03-01,1897-11-11,
JOSE,GERMAN,ARAUJO,NA,83,1990-02-15,1938-09-02,
JOSE,HOMERO,MELLO,NA,905,2000-02-15,1939-07-20,
JOSE,L.,CHOUHY,TERRA,346,1943-02-15,,
JOSE,L.,PEÑA,NA,916,1926-10-02,,
JOSE,L.,SILVEIRA,NA,4091,2015-03-01,,
JOSE,LADISLAO,TERRA,NA,1352,1941-06-02,,
JOSE,LEAN,LEZAMA,NA,816,1959-02-15,,
JOSE,LUCIANO,MARTINEZ,NA,876,1938-05-25,,
JOSE,LUIS,ARRILLAGA,DUTRA,3816,1948-11-08,,
JOSE,LUIS,BATLLE,NA,3829,2000-02-15,1928-03-07,
JOSE,LUIS,BENTANCOUR,MOSCA,1542,NA,,
JOSE,LUIS,CURBELO,NA,3071,2015-03-01,,
JOSE,LUIS,ESPALTER,NA,3885,1917-02-27,1868-10-19,
JOSE,LUIS,FALERO,NA,3771,NA,1966-05-20,
JOSE,LUIS,FERREIRO,NA,545,1923-02-15,,
JOSE,LUIS,GUGGERI,NA,703,1996-11-05,1930-10-17,
JOSE,LUIS,MASSERA,NA,3987,1960-10-20,1915-06-08,
JOSE,LUIS,MASSERA,NA,3988,1963-02-15,1915-06-08,
JOSE,LUIS,MORALES,ARRILLAGA,948,1959-02-24,,
JOSE,LUIS,OLIVERA,NA,4006,2015-03-01,,
JOSE,LUIS,PEA,NA,1059,1920-02-15,,
JOSE,LUIS,RODRIGUEZ,NA,4048,1972-02-15,,
JOSE,LUIS,TEJERA,AGUILAR,1349,NA,1966-04-04,
JOSE,LUIS,VERA,NA,1059,2014-06-01,,
JOSE,M.,CABALLERO,NA,1598,NA,,
JOSE,M.,ROBAINA,ANSO,2510,1972-10-31,,
JOSE,M.,VAZQUEZ,NA,1406,1971-09-08,,
JOSE,MA.,LOPEZ,VIDAUR,3954,1930-10-20,,
JOSE,MA.,MIERES,MURO,3995,1992-02-18,1919-03-03,
JOSE,MANUEL,QUIJANO,NA,3345,1989-11-26,,
JOSE,MARIA,DAMBORIARENA,NA,402,1972-12-05,,
JOSE,MARIA,FERNANDEZ,SALDAÑA,3895,1908-02-18,,
JOSE,MARIA,MIERES,NA,3995,NA,1919-03-03,
JOSE,MARIA,PENCO,NA,1060,1943-02-15,1897,2
JOSE,NICANOR,RISSO,NA,2080,NA,,
JOSE,OMAR,MENENDEZ,NA,3992,2020-02-09,1955-11-30,
JOSE,P.,VILLALBA,NA,3465,1926-02-13,,
JOSE,PEDRO,BELLAN,NA,1531,NA,1889-06-30,
JOSE,PEDRO,BRUNO,NA,3841,NA,,
JOSE,PEDRO,CARDOSO,NA,3853,1966-11-27,1903-08-27,
JOSE,PEDRO,CARDOSO,NA,3854,1985-02-15,1903-08-27,
JOSE,PEDRO,FERNANDEZ,NA,3892,NA,,
JOSE,PEDRO,MASSERA,NA,3989,1932-02-09,1866-08-04,
JOSE,PEDRO,RAMIREZ,NA,4038,1905-02-10,1836-11-07,
JOSE,PEDRO,RODRIGUEZ,NA,4067,NA,,
JOSE,PEDRO,URIOSTE,NA,1387,1915-10-25,,
JOSE,R.,DIAZ,(H),3880,1932-02-23,,
JOSE,R.,MOREIRA,NA,1957,NA,,
JOSE,RAMIRO,GOSO,NA,3462,1926-02-13,,
JOSE,RAMON,DIAZ,NA,3878,1959-02-16,,
JOSE,RAMON,MENDOZA,NA,1941,NA,,
JOSE,RODOLFO,MORENO,ZEBALLOS,961,1949-10-03,,
JOSE,SERVANDO,ARRILLAGA,NA,3819,NA,,
JOSE,SERVANDO,ARRILLAGA,NA,3820,NA,,
JOSE,T.,RAMASSO,NA,1161,1913-03-28,,
JOSE,V.,MENDIZABAL,NA,3687,1963-02-15,,
JOSE,VITAL,MENENDEZ,NA,3992,1923-03-21,,
JOSE,WASHINGTON,GONZALEZ,NA,3925,2015-03-01,,
JOSE,NA,ABEL,ZARZA,3028,2015-03-01,,
JOSE,NA,ABELLA,NA,2,1929-02-15,,
JOSE,NA,ALONSO,Y TRELLES,38,1908-02-20,1857-05-07,
JOSE,NA,AMORIN,BATLLE,3808,2019-06-30,1954-11-09,
JOSE,NA,AMORIN,NA,3809,2015-02-15,1954-11-09,
JOSE,NA,ANDUJAR,NA,69,1995-03-04,1944-07-02,
JOSE,NA,ANTUÑA,NA,75,1958-11-30,,
JOSE,NA,ARIAS,NA,98,1971-11-28,,
JOSE,NA,AROCENA,NA,3815,2015-03-01,1939,2
JOSE,NA,ARTIGAS,CABRERA,3180,2015-03-01,,
JOSE,NA,BATLLE,Y ORDOÑEZ,3829,1911-03-01,1856-05-21,
JOSE,NA,BESIL,NARIO,2825,2010-03-01,1954-05-23,
JOSE,NA,BOIX,NA,3412,1962-11-25,,
JOSE,NA,CARDOZO,SILVA,3856,1991-07-02,,
JOSE,NA,CARLOS,TADDEO,3191,2015-03-01,1961-12-09,
JOSE,NA,CARNELLI,NA,308,1919-03-17,,
JOSE,NA,CATALDI,NA,1529,1962-11-25,,
JOSE,NA,CATALOGNE,NA,3488,1926-02-13,,
JOSE,NA,CORONEL,NA,1672,NA,,
JOSE,NA,DIAZ,NA,3877,1990-02-15,,
JOSE,NA,ESPALTER,NA,3885,1938-06-01,1868-10-19,
JOSE,NA,ESPALTER,NA,3886,1929-03-08,1868-10-19,
JOSE,NA,GONZALEZ,QUERIO,3925,2019-06-30,,
JOSE,NA,GOROSITO,TANCO,681,1936-03-16,,
JOSE,NA,LATEULADE,NA,796,NA,,
JOSE,NA,LISSIDINI,NA,1891,NA,,
JOSE,NA,LOPEZ,RAMOS,3957,1926-02-13,,
JOSE,NA,LOPEZ,NA,3956,2015-03-01,,
JOSE,NA,MACEDO,NA,1912,NA,,
JOSE,NA,MATO,DIVERIO,895,1959-02-15,,
JOSE,NA,MIRANDA,NA,938,1951-02-15,,
JOSE,NA,MUJICA,CORDANO,3998,2020-02-15,1935-05-20,
JOSE,NA,MUJICA,NA,3998,2009-10-25,1935-05-20,
JOSE,NA,OLIVERA,UBIOS,4003,1947-02-15,,
JOSE,NA,ORIHUELA,NA,1985,NA,,
JOSE,NA,PEREIRA,NA,1067,1993-05-02,,
JOSE,NA,PINTOS,NA,3349,1971-11-28,,
JOSE,NA,POU,THOVE,1132,1972-02-15,,
JOSE,NA,RADICCIONI,NA,2586,1985-03-01,,
JOSE,NA,RAMASSO,NA,1161,1920-02-09,,
JOSE,NA,REPETTO,NA,2068,NA,,
JOSE,NA,RODRIGUEZ,NA,4075,1943-02-15,,
JOSE,NA,ROSA,GIFFUNI,1212,1932-02-23,1888,
JOSE,NA,ROSA,GIFUNI,1212,1943-02-15,1888,
JOSE,NA,ROSPIDE,NA,1216,1947-10-28,,
JOSE,NA,SALGADO,NA,2125,NA,,
JOSE,NA,SARALEGUI,NA,3357,1971-11-28,,
JOSE,NA,SARASOLA,NA,1264,1954-09-01,,
JOSE,NA,SILVEIRA,LAZARAZU,4091,1963-02-15,,
JOSE,NA,SILVEIRA,LIZARAZU,4091,1959-02-15,,
JOSE,NA,SIMOIS,NA,3046,2015-03-01,1959-09-06,
JOSE,NA,SOTO,NA,1865,NA,,
JOSE,NA,TOGNOLA,NA,2211,NA,,
JOSE,NA,TORRES,GARCIA,3581,1955-02-15,,
JOSE,NA,VEGA,NA,2922,2010-03-01,,
JOSE,NA,VIDAL,GONZALO,1422,NA,,
JOSE,NA,VILA,NA,2519,1958-11-30,,
JOSE,NA,VILLAR,NA,2519,2003-09-12,1924-04-14,
JOSELO,NA,HERNANDEZ,NA,1764,2010-03-01,1973-01-20,
JUAN,A.,BUERO,NA,3843,1919-06-23,,
JUAN,A.,CAPURRO,NA,3851,1904-09-21,1838-06-14,
JUAN,A.,GOÑI,NA,664,1952-03-10,,
JUAN,A.,MACEDO,NA,1360,1963-02-15,,
JUAN,A.,MALDONADO,NA,3965,1944-05-10,,
JUAN,A.,MORALES,NA,950,1926-02-13,,
JUAN,A.,TOLEDO,NA,1360,1991-09-10,,
JUAN,A.,TRUJILLO,NA,1379,1938-06-01,,
JUAN,ALBERTO,CAPURRO,NA,3851,1902-02-15,1838-06-14,
JUAN,ANDRES,ABELLA,VIERA,3,1929-03-11,,
JUAN,ANDRES,RAMIREZ,NA,1164,1999-04-25,1946-10-11,
JUAN,ANGEL,MENENDEZ,NA,3708,1963-02-15,1910-10-19,
JUAN,ANGEL,VAZQUEZ,NA,2394,2010-02-15,1939-12-14,
JUAN,ANTONIO,BUERO,NA,3843,1938-06-14,,
JUAN,ANTONIO,COLLAZO,NA,357,NA,,
